epoch,train_loss,val_loss,lr
1,0.4074747951368892,0.2592456468939781,0.0005
2,0.20688496131813686,0.153275945186615,0.0005
3,0.16914824685803065,0.15128588765859605,0.0005
4,0.1518105929027553,0.14394839227199555,0.0005
5,0.14313522749815624,0.14451117806136607,0.0005
6,0.13197648331290895,0.11384565807878971,0.0005
7,0.12109337213076024,0.11972177438437939,0.0005
8,0.12152842743014948,0.16805385768413544,0.0005
9,0.11636105208478943,0.12759899064898492,0.0005
10,0.11381243812610153,0.10686600036919117,0.0005
11,0.10419280270133356,0.09798152931034565,0.0005
12,0.0986664671723665,0.09464088819921017,0.0005
13,0.0978981757784256,0.10171004369854927,0.0005
14,0.093295657955524,0.08953991040587425,0.0005
15,0.09207798589980512,0.10245905715972185,0.0005
16,0.08996163321320307,0.1742984030395746,0.0005
17,0.0884963977244692,0.11681285932660103,0.0005
18,0.08669650996486446,0.09525980040431023,0.0005
19,0.08529872126306598,0.08595786705613136,0.0005
20,0.0819618334391653,0.09538553155958653,0.0005
21,0.08068270878615454,0.09172054052352906,0.0005
22,0.07738980967770974,0.08279218055307865,0.0005
23,0.07487002523735116,0.07683971270918846,0.0005
24,0.07587020027745979,0.07194850195199251,0.0005
25,0.0728741626675407,0.08349182438105344,0.0005
26,0.0722565464346171,0.07288028545677662,0.0005
27,0.07429974131217157,0.08105146244168282,0.0005
28,0.07009437867292902,0.0760674236342311,0.0005
29,0.06776597885091974,0.07592829667031765,0.0005
30,0.06980208310326844,0.08927718590945005,0.00025
31,0.05553861452746346,0.06057194452732802,0.00025
32,0.05339595382431089,0.07656716581434012,0.00025
33,0.05301410247264461,0.07000546056777239,0.00025
34,0.052046304269182664,0.06089584492146969,0.00025
35,0.050976437901425795,0.06509315315634012,0.00025
36,0.050421622420288,0.06063431963324547,0.00025
37,0.04996902500796649,0.06625046882778406,0.000125
38,0.04324429507111748,0.06065953176468611,0.000125
39,0.04237852085017997,0.07066015882417559,0.000125
40,0.04118472712329253,0.055020806863904,0.000125
41,0.039738467549560244,0.04980488434433937,0.000125
42,0.03998486356737613,0.04753958519548178,0.000125
43,0.04012790000103791,0.05770459845662117,0.000125
44,0.03938463125385733,0.053136049434542656,0.000125
45,0.038917675127529285,0.051642674561589955,0.000125
46,0.03823516175804679,0.05991776008158922,0.000125
47,0.03838403497294206,0.05571202240884304,0.000125
48,0.03782572640617212,0.058641149513423446,6.25e-05
49,0.03406309703190933,0.046449317801743745,6.25e-05
50,0.0341173039517218,0.049755645468831065,6.25e-05
51,0.03334697781276485,0.05110530331730843,6.25e-05
52,0.032714573562973075,0.05068645095452666,6.25e-05
53,0.03308499620220803,0.04695499943569303,6.25e-05
54,0.03221130526588559,0.04876161584630609,6.25e-05
55,0.031930004155987665,0.0489463109523058,3.125e-05
56,0.029943502365034513,0.04625557241030037,3.125e-05
57,0.02939144649302982,0.04794720958918333,3.125e-05
58,0.029608501286421486,0.04659701630473137,3.125e-05
59,0.02902955909985547,0.04868130652233958,3.125e-05
60,0.028998150068855772,0.04736612435430288,3.125e-05
