epoch,train_loss,val_loss,lr
1,1.734463140418634,1.1850518095493316,0.0005
2,0.9946287512678891,0.9288220751285553,0.0005
3,0.7274431040642237,0.5785830593109131,0.0005
4,0.6036359243571557,0.5238643938302994,0.0005
5,0.5442551342325178,0.5337051898241043,0.0005
6,0.5065690394904878,0.4774962872266769,0.0005
7,0.468657104894268,0.4370723295211792,0.0005
8,0.44018703546086546,0.4128084072470665,0.0005
9,0.42685112730922925,0.38098364144563673,0.0005
10,0.4093755183848066,0.358552562892437,0.0005
11,0.4007941636724103,0.32890382409095764,0.0005
12,0.38334052786481904,0.36867985635995865,0.0005
13,0.37660146351615187,0.34284711718559263,0.0005
14,0.36374640520599355,0.3096837365627289,0.0005
15,0.34885252936294786,0.35409938752651215,0.0005
16,0.3464236500224582,0.32246029257774356,0.0005
17,0.3386460082473779,0.2932337173819542,0.0005
18,0.3299622029342033,0.3387901636958122,0.0005
19,0.3250731734703185,0.3358736687898636,0.0005
20,0.31669288580164767,0.386522704064846,0.0005
21,0.31246904034782136,0.29270042330026624,0.0005
22,0.31301718604710166,0.3460781791806221,0.0005
23,0.3093344466353105,0.29517733871936797,0.0005
24,0.300475983682907,0.280403311252594,0.0005
25,0.29332409073482657,0.30700468480587007,0.0005
26,0.2952963064365114,0.3538137048482895,0.0005
27,0.29107513641844496,0.3442790061235428,0.0005
28,0.2838321139013727,0.2708553698658943,0.0005
29,0.2798063322048797,0.2832216063141823,0.0005
30,0.28041534845776833,0.29804244175553324,0.0005
31,0.27638389898921906,0.2758368360996246,0.0005
32,0.27151292669100796,0.30089386940002444,0.0005
33,0.26976241950911506,0.2615020389854908,0.0005
34,0.26884294159534805,0.2860492430627346,0.0005
35,0.2604034764359796,0.26245408579707147,0.0005
36,0.2620112959088551,0.2950179210305214,0.0005
37,0.25610026948605524,0.2949218201637268,0.0005
38,0.2587996375894406,0.28791617825627325,0.0005
39,0.24991887876832927,0.28747348845005033,0.00025
40,0.20799320723284476,0.2441225230693817,0.00025
41,0.20150543231303844,0.26855201259255407,0.00025
42,0.1996132419773876,0.2645309168100357,0.00025
43,0.19654756724545952,0.24360705211758613,0.00025
44,0.19499707224493476,0.23637001544237138,0.00025
45,0.19057689136151312,0.2422981083393097,0.00025
46,0.19078328348351298,0.25235856622457503,0.00025
47,0.19020836099179506,0.26060247734189035,0.00025
48,0.18666242147084036,0.2543009114265442,0.00025
49,0.18387213812181444,0.2689532609283924,0.00025
50,0.18462018608131292,0.2550103908777237,0.000125
51,0.1584204939830584,0.2415095716714859,0.000125
52,0.1534410381551694,0.25218735918402674,0.000125
53,0.15313724601823173,0.24589317068457603,0.000125
54,0.1504841957128409,0.24723448574543,0.000125
55,0.1496053523233518,0.24995262533426285,0.000125
56,0.1455910409415009,0.26614620089530944,6.25e-05
