epoch,train_loss,val_loss,lr
1,0.5466308642417093,0.34030783832073214,0.0005
2,0.2847267134171544,0.3121692854166031,0.0005
3,0.24224915841487724,0.21215660363435745,0.0005
4,0.22183748571083,0.2268606048822403,0.0005
5,0.21079062568870457,0.20176055878400803,0.0005
6,0.2003985859252989,0.2475296948850155,0.0005
7,0.1946100036391004,0.19187818974256515,0.0005
8,0.18646583349917473,0.19001091450452803,0.0005
9,0.17992548208671186,0.18299801841378213,0.0005
10,0.17644570093376166,0.20742675825953483,0.0005
11,0.16977709181205392,0.1852659784257412,0.0005
12,0.16742621690837622,0.1753166051208973,0.0005
13,0.16154938649938064,0.1828121693432331,0.0005
14,0.15844922854254642,0.1850728715956211,0.0005
15,0.15472386076870792,0.1639928153157234,0.0005
16,0.1529058253154259,0.17632340669631957,0.0005
17,0.15314002361725576,0.18935680970549584,0.0005
18,0.1453731844377287,0.17592228919267655,0.0005
19,0.14326804464601406,0.1697464519739151,0.0005
20,0.1417476698875377,0.1681406958401203,0.0005
21,0.14023560658097267,0.16108339548110961,0.0005
22,0.13642439428679268,0.15909042090177536,0.0005
23,0.13275876399819497,0.15684598311781883,0.0005
24,0.12965975328966323,0.16278066337108613,0.0005
25,0.12960003859203573,0.1575871205329895,0.0005
26,0.12728226241288762,0.16570736408233644,0.0005
27,0.12335334613492793,0.16777832224965095,0.0005
28,0.12062474087457666,0.16262897685170175,0.0005
29,0.12024347996809567,0.16081592917442322,0.00025
30,0.09773415318291998,0.15057173401117324,0.00025
31,0.09146926997963226,0.14634021997451782,0.00025
32,0.09024145064392576,0.15958693146705627,0.00025
33,0.08736033318721084,0.14793755307793618,0.00025
34,0.08541707568159107,0.1489893040806055,0.00025
35,0.0831006321936896,0.15365948595106602,0.00025
36,0.0806688374921253,0.14961939424276352,0.00025
37,0.07780106154643626,0.16739537417888642,0.000125
38,0.06579077085448737,0.15189434275031088,0.000125
39,0.0637230045877096,0.15555809661746026,0.000125
40,0.06126738863021938,0.15403320476412774,0.000125
41,0.05998078535972571,0.15539184130728245,0.000125
42,0.05760597828650214,0.15426857352256776,0.000125
43,0.05608574342866889,0.16695154510438442,6.25e-05
